z color ID
0.902600 -0.791000 221245.86+001517.1
0.903000 1.733000 37.562557
0.903000 0.225000 221538.63+000650.8
0.904000 0.792000 020850.92-050508.0
0.904611 0.914000 021025.97-035541.0
0.905000 1.120000 022441.65-045001.5
0.907800 0.526000 221409.96+005227.0
0.908000 0.713000 115146.19+000206.8
0.909000 -0.367000 022134.31-043025.6
0.909000 0.802000 142353.34-001629.1
0.910000 0.985000 090136.66+005856.2
0.911000 0.855000 022334.49-041102.7
0.912000 1.143000 021701.19-053310.9
0.912000 0.637000 161541.53+423823.5
0.913000 0.998000 221825.04+002426.4
0.914100 1.200000 221407.38+000727.1
0.915000 0.982000 022507.14-051021.1
0.917000 -2.900000 37.238004
0.920000 1.005000 022534.82-042401.6
0.920667 1.239000 020202.45-051722.7
0.921000 0.616000 022537.16-042132.9
0.922000 0.853000 022233.14-034508.7
0.922000 0.886000 143119.75+005622.6
0.923000 0.714000 020301.73-045108.6
0.924000 0.800000 224059.04+004129.6
0.925000 0.724000 162224.79+431409.2
0.928000 0.357000 022013.10-045114.0
0.930000 1.261000 142010.47+003420.0
0.932500 0.831000 223336.92+000440.8
0.933100 1.140000 115808.46-005552.6
0.935000 0.607000 020718.85-060321.3
0.936000 0.935000 38.235718
0.937700 0.771000 084725.41+010331.5
0.940000 1.177000 221213.76+013727.1
0.942000 0.402000 022106.54-050557.9
0.942000 1.024000 37.683904
0.942000 0.743000 223629.48-002341.0
0.943000 0.524000 022201.81-041329.2
0.944000 1.069000 084220.70+011310.3
0.949000 1.453000 084313.61+011634.5
0.950900 0.962000 224211.94+003333.8
0.953000 0.295000 020411.24-043953.4
0.956000 0.953000 022340.78-042255.6
0.957000 1.454000 021626.53-045308.3
0.960000 0.941000 221550.56+005122.9
0.960800 1.224000 223233.94+004132.3
0.961000 0.334000 020532.29-052436.7
0.961100 0.539000 115829.38+000818.1
0.962000 0.519000 022711.80-045038.0
0.963000 0.877000 020624.65-043525.0
0.963200 -0.863000 090453.02+010529.8
0.964200 0.665000 222720.55-000159.2
0.965000 1.665000 223849.82-000557.9
0.966300 0.173000 143542.68-000541.8
0.967000 0.654000 022005.58-050928.8
0.968000 0.228000 021031.98-060515.2
0.968910 0.828000 020854.19-040850.8
0.969000 0.729000 223852.88+010248.2
0.972000 1.218000 021336.36-044145.1
0.973300 1.039000 161756.77+423924.1
0.974800 0.931000 085516.28+013236.3
0.975000 0.638000 085109.25+003228.7
0.978000 0.690000 020426.02-050248.6
0.979000 -2.831000 120326.93+004849.1
0.979469 0.935000 020311.74-033735.0
0.981000 0.790000 022712.98-044636.4
0.982000 0.360000 085202.21+014336.3
0.982900 1.014000 085152.22+021715.2
0.983000 1.185000 37.781855
0.983300 0.928000 115852.86-004301.9
0.984000 1.203000 020854.45-050226.0
0.984000 0.421000 021809.24-035848.7
0.985000 1.140000 222047.74+000852.8
0.986000 1.098000 021408.07-035304.9
0.986000 0.955000 141735.94+523029.8
0.987000 1.217000 141533.88+520558.0
